Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Unique ID,Count of Officers/Agents
2020,JAN,Office of Field Operations,Southern Border,Laredo Field Office,200100067,1
2019,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,190100017,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200075,1
2019,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190100043,1
2020,MAY,Office of Field Operations,Southern Border,El Paso Field Office,200500051,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100045,1
2021,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,210300066,3
2022,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,221100003,1
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900016,1
2022,APR,Office of Field Operations,Southern Border,San Diego Field Office,220400111,1
2019,JUL,Office of Field Operations,Southern Border,Laredo Field Office,190700055,10
2020,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,200100040,1
2022,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,221200078,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200057,1
2021,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210200033,1
2022,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,220600047,2
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100050,1
2021,DEC,Office of Field Operations,Northern Border,Boston Field Office,211200048,1
2021,AUG,Office of Field Operations,Southern Border,Tucson Field Office,210800089,2
2019,JAN,U.S. Border Patrol,Northern Border,Grand Forks Sector,190100030,1
2019,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,190900011,1
2021,JUN,Office of Field Operations,Southern Border,San Diego Field Office,210600104,1
2020,JUN,Office of Field Operations,Southern Border,San Diego Field Office,200600046,1
2021,DEC,Office of Field Operations,Southern Border,San Diego Field Office,211200056,1
2022,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,220300035,1
2022,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,220900072,1
2020,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,200700017,1
2019,MAY,Office of Field Operations,Southern Border,San Diego Field Office,190500010,1
2019,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,190100049,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200030,1
2021,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,210600041,1
2020,JUL,U.S. Border Patrol,Northern Border,Blaine Sector,200700063,15
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100043,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600064,1
2019,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,191000023,2
2019,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,190300047,1
2022,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,220900069,1
2021,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,211100062,1
2021,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210600051,1
2021,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,210800055,2
2022,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,220600021,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700090,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600024,1
2019,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,191000015,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300056,1
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800064,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700076,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400028,1
2019,JUN,Office of Field Operations,Southern Border,Laredo Field Office,190600063,1
2019,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,191000021,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900025,2
2021,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211200033,1
2019,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,190100057,1
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200045,1
2019,SEP,U.S. Border Patrol,Southern Border,El Paso Sector,190900027,1
2019,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191100025,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900037,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400026,3
2021,APR,U.S. Border Patrol,Southern Border,El Paso Sector,210400034,1
2021,JUL,Office of Field Operations,Southern Border,Laredo Field Office,210700066,1
2019,SEP,U.S. Border Patrol,Southern Border,El Paso Sector,190900025,1
2022,JAN,U.S. Border Patrol,Southern Border,Yuma Sector,220100087,3
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900024,2
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300063,1
2021,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,210900052,1
2022,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,221100043,4
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700029,1
2021,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,210600043,2
2020,MAY,Office of Field Operations,Southern Border,San Diego Field Office,200500052,1
2022,APR,U.S. Border Patrol,Southern Border,Tucson Sector,220400094,1
2021,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,211200010,2
2021,JUL,Office of Field Operations,Northern Border,Detroit Field Office,210700079,1
2022,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,220500068,1
2020,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,200300032,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200003,1
2021,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,210200065,1
2022,JUN,Office of Field Operations,Southern Border,El Paso Field Office,220600079,1
2022,DEC,Office of Field Operations,Southern Border,San Diego Field Office,221200085,1
2020,NOV,U.S. Border Patrol,Southern Border,El Paso Sector,201100024,1
2020,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,201100037,1
2019,APR,Office of Field Operations,Southern Border,El Paso Field Office,190400092,1
2019,APR,U.S. Border Patrol,Southern Border,Laredo Sector,190400036,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200069,2
2021,AUG,U.S. Border Patrol,Southern Border,Big Bend Sector,210800006,2
2020,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,200800053,1
2021,FEB,Air and Marine Operations,Coastal/Interior,Operations Directorate,210200004,1
2019,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,191100043,1
2021,APR,U.S. Border Patrol,Southern Border,El Paso Sector,210400030,1
2021,FEB,U.S. Border Patrol,Southern Border,Del Rio Sector,210200014,1
2019,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,190800007,1
2021,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,210500038,1
2021,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210800045,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900093,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900020,2
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200077,1
2019,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,190600054,1
2019,MAY,U.S. Border Patrol,Southern Border,Laredo Sector,190500023,1
2020,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200100030,1
2020,DEC,Office of Field Operations,Southern Border,El Paso Field Office,201200052,1
2020,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,201000053,2
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100056,2
2019,APR,Air and Marine Operations,Coastal/Interior,Operations Directorate,190400002,1
2019,JAN,U.S. Border Patrol,Northern Border,Blaine Sector,190100002,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700027,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400041,1
2021,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,210800024,3
2021,NOV,U.S. Border Patrol,Southern Border,El Paso Sector,211100016,1
2020,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,201000018,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300105,1
2021,OCT,U.S. Border Patrol,Southern Border,Del Rio Sector,211000011,1
2020,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,200500030,1
2022,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,220500014,3
2019,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,190600010,1
2019,NOV,Office of Field Operations,Northern Border,Detroit Field Office,191100075,1
2021,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,210300047,1
2020,MAR,U.S. Border Patrol,Southern Border,Del Rio Sector,200300005,1
2021,AUG,Office of Field Operations,Southern Border,San Diego Field Office,210800085,1
2021,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,210300025,1
2021,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210600052,1
2021,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,210700046,1
2019,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,191200063,1
2020,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,200200049,1
2020,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,200100053,1
2020,JUL,U.S. Border Patrol,Coastal/Interior,Special Operations Group,200700071,12
2021,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,210300065,1
2020,JAN,U.S. Border Patrol,Southern Border,El Paso Sector,200100024,1
2022,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220300008,2
2021,MAR,U.S. Border Patrol,Southern Border,Del Rio Sector,210300015,1
2021,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210100043,1
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900026,1
2020,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,201100013,2
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100063,1
2020,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,201200012,1
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500051,4
2019,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190800038,1
2022,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220900059,1
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900012,3
2019,FEB,Office of Field Operations,Southern Border,San Diego Field Office,190200069,1
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900027,1
2019,JUN,Office of Field Operations,Southern Border,El Paso Field Office,190600066,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500010,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400002,2
2020,OCT,U.S. Border Patrol,Southern Border,El Paso Sector,201000021,1
2021,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210400041,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100061,2
2021,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,211200023,1
2020,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,200900054,1
2022,DEC,Air and Marine Operations,Coastal/Interior,Operations Directorate,221200015,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200056,1
2022,MAY,U.S. Border Patrol,Southern Border,Laredo Sector,220500028,1
2021,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,210200027,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900067,1
2020,JAN,U.S. Border Patrol,Coastal/Interior,Special Operations Group,200100048,1
2021,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210900040,1
2019,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,190100058,1
2020,JAN,Office of Field Operations,Southern Border,San Diego Field Office,200100072,2
2021,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,210100011,1
2019,DEC,Office of Field Operations,Southern Border,San Diego Field Office,191200067,1
2022,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220900048,1
2022,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,221100064,1
2021,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,210500031,1
2022,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,220800037,4
2019,SEP,U.S. Border Patrol,Southern Border,El Paso Sector,190900028,1
2021,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211200029,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300003,1
2022,MAY,U.S. Border Patrol,Southern Border,Yuma Sector,220500085,1
2021,MAR,U.S. Border Patrol,Southern Border,Big Bend Sector,210300010,1
2021,APR,Office of Field Operations,Southern Border,San Diego Field Office,210400099,1
2021,FEB,Office of Field Operations,Southern Border,Laredo Field Office,210200071,1
2021,JAN,U.S. Border Patrol,Southern Border,Big Bend Sector,210100006,1
2021,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,210700042,1
2022,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,221100017,1
2020,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200700044,1
2020,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,200300022,1
2020,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,200300046,1
2019,FEB,Office of Field Operations,Southern Border,San Diego Field Office,190200071,1
2019,MAY,Office of Field Operations,Southern Border,Laredo Field Office,190500061,1
2021,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210300040,1
2020,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,201200010,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100042,1
2019,APR,U.S. Border Patrol,Southern Border,El Paso Sector,190400025,3
2022,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,220100034,1
2019,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,190100013,1
2021,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,210200026,1
2022,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,220500022,2
2022,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,221200077,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800010,1
2021,JUN,U.S. Border Patrol,Southern Border,Del Rio Sector,210600012,1
2019,OCT,U.S. Border Patrol,Southern Border,Tucson Sector,191000054,1
2022,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,221100047,1
2021,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,211000045,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900099,1
2019,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,190300057,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300067,1
2022,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,221200022,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900059,1
2020,OCT,U.S. Border Patrol,Southern Border,Del Rio Sector,201000008,1
2021,SEP,Office of Field Operations,Southern Border,San Diego Field Office,210900087,1
2020,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,200600024,1
2021,MAY,Office of Field Operations,Southern Border,San Diego Field Office,210500101,1
2021,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210800042,1
2022,MAY,Office of Field Operations,Southern Border,San Diego Field Office,220500106,1
2021,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210900047,1
2021,APR,U.S. Border Patrol,Southern Border,San Diego Sector,210400056,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900002,2
2021,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210700029,1
2021,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210200038,1
2019,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191100023,1
2021,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210900042,1
2021,JUN,Office of Field Operations,Coastal/Interior,Tampa Field Office,210600097,1
2019,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191000049,1
2020,AUG,U.S. Border Patrol,Coastal/Interior,Special Operations Group,200800048,1
2022,AUG,Air and Marine Operations,Coastal/Interior,Operations Directorate,220800017,1
2020,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,201200015,1
2021,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,211000017,1
2019,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,190700048,1
2020,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,201200046,1
2021,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,210100014,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700083,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400073,2
2019,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190200026,1
2021,AUG,U.S. Border Patrol,Southern Border,Del Rio Sector,210800096,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400034,1
2021,MAR,U.S. Border Patrol,Southern Border,Big Bend Sector,210300009,1
2020,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200800041,2
2020,JUL,Air and Marine Operations,Coastal/Interior,Operations Directorate,200700001,1
2019,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,190500054,1
2022,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,221200107,1
2021,MAY,U.S. Border Patrol,Southern Border,Big Bend Sector,210500003,1
2019,AUG,Office of Field Operations,Northern Border,Buffalo Field Office,190800058,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500011,1
2022,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,220900108,1
2019,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,191000050,1
